identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
09868271-8da0-e418-085b-581ccdd0796a,2026-02-17T00:00:00Z/2026-02-18T00:00:00Z,2026-02-17T00:00:00Z,2026-02-18T00:00:00Z,AmazonEC2,Other,RunInstances,9.928,883.715198,880.018406,Usage,us-east-1,,,prod
f86cb099-0f46-6ed5-187f-b2c434c53a81,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,12.7388,11.457663,11.770705,Usage,us-east-1,,,prod
e48a886a-ec30-1199-9cc8-fc74645745af,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,6.7319,11.246209,11.226809,Usage,us-east-1,,,prod
cd5c8599-7a38-137d-c927-8736670f65db,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,1.1397,11.080462,11.160457,Usage,us-east-1,,,prod
d35f6e88-55de-73e0-6d4c-6b2d63d2d9a9,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,17.7891,10.425365,10.039514,Usage,us-east-1,,,prod
245a9741-aed6-cea3-74c8-d9d4af693231,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,18.237,11.068869,11.587313,Usage,us-east-1,,,prod
082b84bc-53ac-631e-1243-2ce894a17857,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,23.0735,9.713788,9.759295,Usage,us-east-1,,,prod
990ac6c7-f6f2-5da9-1ac2-65f4b2673821,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,17.9023,9.95023,9.721683,Usage,us-east-1,,,prod
d3ccaad3-3825-cac3-6d4c-5aed960ba2d1,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,21.0698,11.119346,11.612493,Usage,us-east-1,,,prod
d14a2292-8f0f-0b7b-5e7e-8fb2d3e629de,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,14.6713,8.732567,8.569751,Usage,us-east-1,,,prod
ab997bfd-6be1-6993-6806-ad1edc8d4324,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,23.7458,11.084903,11.3509,Usage,us-east-1,,,prod
95029dc8-2667-f0bb-0cff-409ab2f8bbac,2026-02-18T00:00:00Z/2026-02-19T00:00:00Z,2026-02-18T00:00:00Z,2026-02-19T00:00:00Z,AmazonEC2,Other,RunInstances,7.8524,883.751719,840.633012,Usage,us-east-1,,,prod
dd06a0a8-a1b1-650e-2548-31987f9035c9,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,7.1227,8.995578,9.102389,Usage,us-east-1,,,prod
299350bf-723f-f539-a457-a8d1749a867c,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,19.4476,9.962727,10.322385,Usage,us-east-1,,,prod
0b64e8b3-2c89-2d09-d7ff-87eab04237d9,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,5.5475,11.036381,11.343837,Usage,us-east-1,,,prod
5f40f324-ddd6-dbab-eb6e-360a1cbcba68,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,12.811,10.994467,10.983746,Usage,us-east-1,,,prod
7fed7104-3f0d-db5a-32dd-d6a85f52cbab,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,13.6122,9.145839,8.845494,Usage,us-east-1,,,prod
334d6231-beda-30c0-255f-74dcaee9f15f,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,10.1121,10.604656,11.081492,Usage,us-east-1,,,prod
dccc456a-76bb-4c0c-046e-3b23636c21c4,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,17.7528,8.787526,8.545996,Usage,us-east-1,,,prod
b822c560-43da-b62a-c9da-c9a4292bb250,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,14.3149,10.044161,10.005786,Usage,us-east-1,,,prod
43ec39c4-6f31-9c68-0e96-81d30b0a64ef,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,6.6942,9.484371,9.654385,Usage,us-east-1,,,prod
2d607677-6ec2-4790-2a28-5f10bdd7d827,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,21.054,10.962453,11.014719,Usage,us-east-1,,,prod
bd1282fb-b0f2-de95-1cc4-63c6e8a4ca17,2026-02-19T00:00:00Z/2026-02-20T00:00:00Z,2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AmazonEC2,Other,RunInstances,15.984,880.359477,916.978876,Usage,us-east-1,,,prod
057dd3d5-2335-f695-a0ef-e202d651b883,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,7.4036,11.309125,11.009034,Usage,us-east-1,,,prod
b2051081-cfd2-3781-512d-43aeba2b5e18,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,4.6483,11.416687,11.051556,Usage,us-east-1,,,prod
a52ab9ab-cbe8-8876-dd99-572766d07e3d,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,16.3713,8.885506,8.495357,Usage,us-east-1,,,prod
b0a2cfff-8b5a-e370-ade9-500db7c5dfcd,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,11.2553,9.177391,9.132898,Usage,us-east-1,,,prod
2deb999f-0f87-080c-cf32-4bc090f47e75,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,23.2318,8.511201,8.435437,Usage,us-east-1,,,prod
18a795ef-fccd-c5bf-0cad-f24204e4c17a,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,6.1764,10.83242,11.089433,Usage,us-east-1,,,prod
0fadbaa7-0aaf-63b2-4555-4307317cac85,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,8.3684,9.902298,10.302062,Usage,us-east-1,,,prod
c5431f24-83b8-873b-bd14-b6f512bb676e,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,11.6681,11.03381,10.956974,Usage,us-east-1,,,prod
40d84406-d44a-58b7-2c72-716f1d8d4a21,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,6.7659,10.850269,10.809193,Usage,us-east-1,,,prod
e39742ae-38b3-96f3-7aaa-25cf97125c7f,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,2.7995,8.619914,8.823569,Usage,us-east-1,,,prod
b272b268-861c-d378-698d-aa3edbc68ffe,2026-02-20T00:00:00Z/2026-02-21T00:00:00Z,2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,Other,RunInstances,16.8393,830.86063,850.501732,Usage,us-east-1,,,prod
92fba865-c59d-f64a-368f-947d23eec109,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,15.2358,8.637696,8.388918,Usage,us-east-1,,,prod
e5e4d8bd-4850-77d1-46a1-e3333ffad269,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,20.0663,8.866766,9.279489,Usage,us-east-1,,,prod
ef6a5be5-5761-1a1e-0519-f3605471de9e,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,23.445,11.436826,11.752297,Usage,us-east-1,,,prod
3244877d-64b8-07c2-1161-cd337d3c7152,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,6.4777,10.529537,10.912435,Usage,us-east-1,,,prod
a079c5b5-c0d5-b125-f65a-d64b4dd3b596,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,14.4888,11.465077,11.111073,Usage,us-east-1,,,prod
8a1ee28f-e0aa-2762-9fbd-925d6de99d1c,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,8.9707,9.065138,9.162776,Usage,us-east-1,,,prod
f4442bba-bb79-5677-3be9-e5751b735bc0,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,6.9055,10.33938,10.810065,Usage,us-east-1,,,prod
58e4e2d5-7fed-21dc-2e76-58f23fb84a59,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,13.637,11.11094,11.568448,Usage,us-east-1,,,prod
80763b95-9d0f-4038-d6b1-4235c580ed10,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,20.6819,11.422831,11.146886,Usage,us-east-1,,,prod
ac3c349e-3293-d284-e32a-0087d794e24b,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,6.821,11.207875,10.959469,Usage,us-east-1,,,prod
d8ccec62-007c-a08d-97cb-739494122c61,2026-02-21T00:00:00Z/2026-02-22T00:00:00Z,2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,Other,RunInstances,23.7377,848.898394,824.12614,Usage,us-east-1,,,prod
37504cac-dc97-e494-5a0f-9e467e4f7386,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,11.9234,10.044607,9.682012,Usage,us-east-1,,,prod
cf24a2da-97b6-6be5-03c6-f22b4671b0d7,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,21.5819,10.28264,10.374403,Usage,us-east-1,,,prod
bd17e533-534b-8986-8012-596d7117839b,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,3.9976,10.050622,10.385215,Usage,us-east-1,,,prod
1d80b280-ef8d-ee8d-ceaa-65f8fe68188c,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,8.8813,11.154602,11.36897,Usage,us-east-1,,,prod
2077563d-8156-8c0e-a93b-c4ac09e2217c,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,14.5449,10.261029,10.166379,Usage,us-east-1,,,prod
5bec6c26-7b99-d194-0d96-cdd2e54f6aa4,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,14.2665,9.825209,9.750195,Usage,us-east-1,,,prod
e6866641-de30-00ed-2662-8c5297a1f309,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,5.9204,9.528046,9.918416,Usage,us-east-1,,,prod
6ae79c4a-33c4-6ba1-ae12-5b51bc7d1dfc,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,9.4104,8.594165,8.24564,Usage,us-east-1,,,prod
96871b56-5e38-5238-9713-500198c3d8a7,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,14.9981,10.758069,10.662459,Usage,us-east-1,,,prod
2384c0a3-64b7-8931-2326-0190ddcec1d4,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,15.2789,10.793545,10.803749,Usage,us-east-1,,,prod
ce3078b3-5cc1-2a59-f3b0-82b82a90728f,2026-02-22T00:00:00Z/2026-02-23T00:00:00Z,2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,Other,RunInstances,10.193,806.964532,818.49255,Usage,us-east-1,,,prod
25510aa0-f861-6216-fd23-d78f4646af57,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,22.5218,11.445852,11.879728,Usage,us-east-1,,,prod
60a72fd8-dcd4-6e79-46db-fa1cfd619fb5,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,6.0515,10.694552,11.153114,Usage,us-east-1,,,prod
cce79a0b-f8d8-139b-3498-cdafd3d0754f,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,9.1457,11.246419,11.04154,Usage,us-east-1,,,prod
64e8aeef-29ae-5e68-17ec-fa3347a3f449,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,6.0425,8.842858,8.486241,Usage,us-east-1,,,prod
43ae198a-ff0c-dd4d-35a4-3dd8409d9c9d,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,3.3555,9.882923,9.405026,Usage,us-east-1,,,prod
1f8aa258-32d1-1f8c-2fd6-b593b942dcbb,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,10.9433,9.187244,8.747706,Usage,us-east-1,,,prod
9287a177-7982-2d64-a578-5d818e8912d5,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,13.066,11.005873,11.247425,Usage,us-east-1,,,prod
1e66faaf-35bb-db40-cd2c-3dd4901bc972,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,15.4701,8.801022,8.958248,Usage,us-east-1,,,prod
d82cb0f6-5bce-7b01-d8e8-7eed99e0fc98,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,9.117,10.094014,10.002372,Usage,us-east-1,,,prod
773e8c7e-6d28-93b7-d1fd-c6a43b7fbaa7,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,10.4422,11.432174,11.164499,Usage,us-east-1,,,prod
c5be495e-6813-8d42-f54f-6f68382b0f65,2026-02-23T00:00:00Z/2026-02-24T00:00:00Z,2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,Other,RunInstances,5.2746,748.342819,762.3082,Usage,us-east-1,,,prod
9153c9ba-6db6-6152-b5b9-329668cf5c61,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,12.698,9.691844,9.946049,Usage,us-east-1,,,prod
b366583c-41dd-1e17-594f-936649691378,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,19.1779,11.307312,11.619124,Usage,us-east-1,,,prod
a46de153-7718-1f99-e403-b866354bf53b,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,19.7693,10.374714,10.65401,Usage,us-east-1,,,prod
989b3694-0823-5df5-2f09-4049e4d5a22c,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,22.1214,10.51021,10.751899,Usage,us-east-1,,,prod
0cc6fa2b-ce82-73a0-306c-9906b042ac99,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,14.1087,10.876039,11.223102,Usage,us-east-1,,,prod
849dee1f-7114-31c6-8160-1e26ce7ca590,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,14.3343,10.794671,10.779744,Usage,us-east-1,,,prod
2ac06a86-afdf-ce96-a034-4b067cc9e344,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,1.1591,9.149491,8.907435,Usage,us-east-1,,,prod
b029e783-e647-0114-2792-4cea18881762,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,8.2802,8.788438,8.941009,Usage,us-east-1,,,prod
894c49c8-e5a6-5e8f-2aef-9e5af532ae67,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,13.6058,8.571144,8.322799,Usage,us-east-1,,,prod
dde7b3ea-ceab-d28f-a7d0-959f6f7847fd,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,12.3545,11.21883,11.521682,Usage,us-east-1,,,prod
6425980c-98a0-dded-94b3-a7beeb409ee7,2026-02-24T00:00:00Z/2026-02-25T00:00:00Z,2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,Other,RunInstances,1.7628,847.61851,868.512963,Usage,us-east-1,,,prod
bb2a37f0-99c2-b703-08f4-103243b35ea7,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,9.8658,11.239382,11.15476,Usage,us-east-1,,,prod
36aeaebf-2ef5-00f5-0b8d-d87c74499294,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,16.489,10.865194,11.022244,Usage,us-east-1,,,prod
afe324ae-0762-a652-6d11-0bebc6287fb6,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,14.4485,9.453077,9.294493,Usage,us-east-1,,,prod
01412b64-d0a2-1859-814f-c6b8ecca8c90,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,12.6538,10.688956,10.323483,Usage,us-east-1,,,prod
ba4e0746-2d60-d179-b78c-ed96b061654d,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,3.8089,9.380423,9.156358,Usage,us-east-1,,,prod
8cfec17d-4a9c-960e-4be5-492a29e1f723,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,13.5358,10.27172,10.748189,Usage,us-east-1,,,prod
482c9739-fd97-4ae8-3b08-117e3090a1c7,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,18.7809,10.628723,10.77242,Usage,us-east-1,,,prod
d0570baa-fa69-58d7-348c-e246ce7c9df8,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,11.116,10.435588,10.308805,Usage,us-east-1,,,prod
363c0c0f-e361-1754-d2cd-16f9e1ffb85d,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,14.3748,11.210607,11.369057,Usage,us-east-1,,,prod
9aeb65a3-1568-6722-ae43-41da977fb406,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,19.0103,9.237145,8.806064,Usage,us-east-1,,,prod
89e9604d-5247-b34c-019a-70e26d092d52,2026-02-25T00:00:00Z/2026-02-26T00:00:00Z,2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,Other,RunInstances,11.647,751.393261,779.339581,Usage,us-east-1,,,prod
5c02f4e4-96d2-210c-2ad0-d63c5a42c66d,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,22.225,10.632318,10.751006,Usage,us-east-1,,,prod
34ceb53e-da86-6140-0afa-4ac078ee9b3a,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,22.3938,9.279149,9.463032,Usage,us-east-1,,,prod
1599075a-bf22-2e3c-bec3-2b4e6c782934,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,10.0071,10.422992,10.169756,Usage,us-east-1,,,prod
